,Unnamed: 0,ppt_mean,soil_mean,tmax_mean,tmin_mean
32267,32267,93.6875,77.5375,22.940002,12.382502
24809,24809,122.69583,126.65,24.43042,13.314586
80386,80386,65.59583,28.145834,24.180002,11.364168
98681,98681,74.995834,53.404167,23.620836,12.995419
102625,102625,74.995834,53.404167,23.620836,12.995419
8392,8392,91.941666,92.07917,22.450003,12.751252
127982,127982,57.191666,10.2875,22.012087,7.5270844
4502,4502,71.92917,70.09583,18.513334,7.037501
70009,70009,122.8375,134.63333,25.302084,15.359586
50316,50316,84.2,73.1875,25.529585,13.726252
73441,73441,94.916664,124.11667,25.460836,13.328335
131665,131665,86.308334,134.92917,22.03167,12.707087
38559,38559,82.5375,139.7625,21.71917,12.599168
111598,111598,82.691666,64.379166,26.118336,14.889169
104128,104128,70.2125,19.795834,20.525835,8.994584
106532,106532,80.9125,65.520836,23.243753,12.231252
74967,74967,57.729168,31.058332,20.095835,7.218335
45620,45620,110.175,141.90416,24.5175,13.697084
48373,48373,63.033333,47.1875,23.282084,10.245835
35992,35992,78.82083,47.883335,20.293753,10.438334
26784,26784,82.708336,103.833336,24.065418,12.515835
23948,23948,54.4625,58.495834,24.615835,13.185419
38831,38831,44.875,21.470833,21.384167,8.682919
7726,7726,58.395832,55.8625,18.105001,8.947501
133729,133729,90.729164,117.50833,22.24792,13.136669
142916,142916,61.270832,30.041666,18.432085,11.786668
24145,24145,122.495834,145.4,24.684168,14.515418
109172,109172,118.4375,216.18333,34.535835,21.54
109539,109539,94.34167,126.36667,24.197502,12.812085
29649,29649,84.941666,66.75833,23.271667,12.752918
75041,75041,63.675,56.8125,18.02375,8.112918
96751,96751,24.429167,0.71666664,23.248753,10.247085
20443,20443,76.85833,77.316666,23.910835,12.820003
50823,50823,62.154167,32.991665,17.882084,6.6587515
91860,91860,87.25833,75.666664,23.452917,13.065002
87941,87941,93.6875,77.5375,22.940002,12.382502
36877,36877,93.6875,77.5375,22.940002,12.382502
123082,123082,96.229164,84.975,23.028337,13.961669
3296,3296,79.4625,21.291666,20.097084,8.590835
125263,125263,93.6875,77.5375,22.940002,12.382502
43310,43310,52.529167,38.8,18.425,7.2291675
58578,58578,67.9375,37.204166,23.641666,10.336252
49599,49599,69.82083,40.570835,23.81125,12.059585
95005,95005,66.620834,42.8125,23.81292,12.3862505
94499,94499,74.995834,53.404167,23.620836,12.995419
40710,40710,95.5875,80.175,23.318335,13.270001
12720,12720,94.35,133.16667,26.04917,15.132085
11379,11379,76.05417,67.425,21.037502,8.680418
84298,84298,74.995834,53.404167,23.620836,12.995419
59993,59993,93.6875,77.5375,22.940002,12.382502
93082,93082,51.066666,14.441667,25.545004,11.305835
36711,36711,48.716667,16.533333,19.410002,6.081251
34179,34179,71.23333,58.054165,20.537916,7.894585
62987,62987,55.4125,59.841667,24.416668,13.272084
55144,55144,94.35,133.16667,26.04917,15.132085
23252,23252,55.4125,59.841667,24.416668,13.272084
99870,99870,94.47083,122.691666,24.179586,13.185835
113930,113930,64.67083,18.775,20.46125,8.544585
49118,49118,60.779167,19.679167,21.015003,10.204168
123324,123324,74.995834,53.404167,23.620836,12.995419
42680,42680,53.195835,27.604166,22.28667,8.982501
133633,133633,86.21667,72.620834,25.882502,13.139169
58067,58067,58.3875,32.445835,20.659586,10.347918
880,880,75.933334,43.158333,23.34792,10.196668
23979,23979,56.6875,38.616665,20.295418,9.208752
57040,57040,64.166664,29.95,24.452503,11.425419
5352,5352,41.9875,9.983334,19.39292,10.410002
42123,42123,63.170834,52.225,20.427086,10.114168
37821,37821,72.03333,39.795834,23.56792,10.306669
67799,67799,90.52917,76.29583,23.285002,12.763334
31064,31064,60.583332,38.475,20.56125,8.772502
93668,93668,92.4,96.82917,21.879171,10.844584
112167,112167,74.995834,53.404167,23.620836,12.995419
66923,66923,88.73333,97.54583,22.749584,12.572084
42947,42947,84.4875,75.395836,25.44042,13.117503
27843,27843,61.958332,52.729168,20.442501,10.130002
43890,43890,64.995834,32.95,24.20125,11.844585
139649,139649,82.270836,69.8875,23.04292,12.161252
25755,25755,94.191666,73.85,19.590002,8.0529175
26881,26881,65.55,27.733334,24.17375,11.003335
34439,34439,94.65417,78.17917,23.082085,12.511669
82725,82725,84.941666,66.75833,23.271667,12.752918
81567,81567,90.0375,85.57083,23.356253,13.856668
6585,6585,100.23333,139.47917,25.576668,14.637084
76647,76647,59.504166,33.291668,18.33667,7.5112514
142636,142636,50.2625,34.208332,20.982918,8.490002
91108,91108,90.1875,88.3875,23.345835,13.765418
83503,83503,74.995834,53.404167,23.620836,12.995419
93049,93049,86.42083,84.36667,23.560835,13.498753
22636,22636,85.875,100.80417,24.318335,11.940836
136899,136899,110.754166,116.625,24.35625,15.062919
53558,53558,74.995834,53.404167,23.620836,12.995419
95921,95921,128.86667,129.69167,25.041668,13.351252
141365,141365,74.995834,53.404167,23.620836,12.995419
55797,55797,72.03333,39.795834,23.56792,10.306669
72750,72750,63.116665,37.579166,21.315002,10.725834
56507,56507,54.4625,58.495834,24.615835,13.185419
86642,86642,70.32917,43.45,21.262918,10.751252
77470,77470,87.25833,75.666664,23.452917,13.065002
50284,50284,42.775,19.616667,19.332085,8.163335
95347,95347,64.020836,28.454166,24.453337,11.468335
5864,5864,67.45417,78.05417,20.700003,7.2562513
52289,52289,36.195835,10.258333,21.59292,11.556669
76021,76021,44.875,21.470833,21.384167,8.682919
125331,125331,114.45417,133.55,23.985836,13.402919
32030,32030,57.079166,23.708334,19.252502,7.0512514
3572,3572,50.291668,6.4666667,25.194584,10.4712515
33792,33792,30.670834,5.7708335,22.757917,9.159168
29973,29973,63.175,31.304167,20.732084,9.919169
46543,46543,55.4125,59.841667,24.416668,13.272084
125583,125583,47.875,7.925,25.47917,10.754584
104844,104844,31.083334,5.0666666,23.630001,12.0425005
42978,42978,66.925,21.945833,20.198336,9.539585
98383,98383,95.129166,114.25833,16.479586,4.3287506
122575,122575,75.90833,62.866665,23.239586,11.397919
114138,114138,63.204166,20.870832,20.31292,9.365002
138237,138237,68.19583,35.791668,23.265003,10.617918
126066,126066,90.1875,88.3875,23.345835,13.765418
144756,144756,55.904167,16.483334,21.267918,8.975418
109042,109042,93.183334,75.57083,18.046251,7.2533345
21707,21707,43.420834,15.208333,20.693335,11.930003
87358,87358,93.6875,77.5375,22.940002,12.382502
60051,60051,51.445835,15.925,21.000834,7.123335
118901,118901,54.058334,17.166666,23.304169,8.784585
82669,82669,65.85,68.85,19.575834,7.6158347
41184,41184,84.4875,75.395836,25.44042,13.117503
83706,83706,83.5625,80.8,17.327503,6.587085
127913,127913,88.73333,97.54583,22.749584,12.572084
113272,113272,24.875,0.8375,23.31125,9.811251
50363,50363,66.854164,68.09167,20.416252,9.952918
23973,23973,67.1,21.4,20.783752,9.592086
102052,102052,84.4875,75.395836,25.44042,13.117503
57728,57728,104.4375,114.01667,21.857918,11.569167
116424,116424,49.2125,15.25,20.187502,6.6908345
147302,147302,83.99167,75.38333,18.012503,7.0345845
144513,144513,46.641666,25.070833,22.117086,9.082501
96370,96370,61.270832,30.041666,18.432085,11.786668
35657,35657,93.6875,77.5375,22.940002,12.382502
103597,103597,88.36667,75.933334,18.48625,7.3858347
65018,65018,93.6875,77.5375,22.940002,12.382502
46097,46097,112.925,151.24583,24.574587,13.814168
76565,76565,85.2125,77.64167,25.65042,14.037918
117639,117639,51.883335,46.379166,19.910835,8.237501
62416,62416,88.73333,97.54583,22.749584,12.572084
132464,132464,74.995834,53.404167,23.620836,12.995419
87802,87802,126.20417,127.7625,24.582502,14.236253
83592,83592,100.379166,84.083336,23.179167,13.059585
126178,126178,56.558334,41.866665,21.69292,8.363751
70021,70021,55.4125,59.841667,24.416668,13.272084
73115,73115,82.5375,139.7625,21.71917,12.599168
99537,99537,46.529167,15.604167,20.02375,9.268752
98934,98934,74.995834,53.404167,23.620836,12.995419
109297,109297,132.20416,260.07083,32.980835,21.3325
65752,65752,116.895836,119.34583,24.498753,14.246252
127147,127147,48.733334,15.916667,19.800001,6.374168
69848,69848,122.8375,134.63333,25.302084,15.359586
62027,62027,80.9125,65.520836,23.243753,12.231252
86457,86457,43.391666,8.9625,20.452503,9.955001
50831,50831,48.595833,9.8625,25.452917,10.794169
13389,13389,66.8375,35.466667,18.24417,8.949168
4949,4949,70.2125,19.795834,20.525835,8.994584
55265,55265,70.2125,19.795834,20.525835,8.994584
120526,120526,79.02917,70.97083,23.512503,12.894587
93392,93392,78.44583,59.308334,22.633333,11.0441675
63180,63180,85.004166,73.566666,25.688335,14.479169
55478,55478,88.73333,97.54583,22.749584,12.572084
29100,29100,84.57083,100.15833,24.34292,12.103751
75166,75166,137.86667,263.42084,33.109585,21.58125
84967,84967,100.933334,84.5375,22.880419,13.026669
130744,130744,66.70417,34.5625,20.010418,6.4858346
46796,46796,73.4375,49.8625,17.537085,6.182918
119485,119485,47.158333,14.983334,20.59292,8.895001
95199,95199,70.691666,37.454166,18.799585,5.900418
53975,53975,93.6875,77.5375,22.940002,12.382502
69494,69494,81.57083,68.9,25.898336,14.098336
20842,20842,86.28333,124.38333,26.048336,13.902501
109726,109726,93.6875,77.5375,22.940002,12.382502
60539,60539,37.875,3.35,20.105001,10.194584
14488,14488,70.916664,53.933334,23.352917,12.362085
17172,17172,70.9375,76.8375,27.645836,15.8895855
89342,89342,66.59167,29.304167,24.144587,10.805001
139209,139209,106.40417,159.95833,12.947919,2.322501
51826,51826,132.225,149.42917,24.851667,15.007084
53525,53525,113.98333,115.65,24.560835,14.281252
96535,96535,42.9875,14.15,22.222086,11.142501
15774,15774,56.970833,29.204166,18.973335,6.207084
70757,70757,43.391666,8.9625,20.452503,9.955001
57499,57499,45.158333,18.829166,21.073336,8.555002
75466,75466,211.8875,331.4875,28.299168,20.228334
10585,10585,55.7125,46.0125,18.172918,7.0283346
6127,6127,93.6875,77.5375,22.940002,12.382502
105573,105573,64.020836,28.454166,24.453337,11.468335
5058,5058,100.379166,84.083336,23.179167,13.059585
77861,77861,75.933334,43.158333,23.34792,10.196668
113739,113739,57.091667,16.2,20.673336,8.443335
51997,51997,49.5125,16.329166,19.729168,6.3083344
143831,143831,90.791664,76.82917,23.278337,13.591669
99250,99250,74.995834,53.404167,23.620836,12.995419
115458,115458,60.920834,61.029167,19.587502,10.053334
88249,88249,89.129166,55.3125,20.125835,9.705002
54720,54720,93.6875,77.5375,22.940002,12.382502
51004,51004,67.175,21.358334,20.841667,8.835835
113932,113932,22.566668,0.35833332,23.655,9.984585
130461,130461,74.995834,53.404167,23.620836,12.995419
100698,100698,49.866665,15.079166,20.684168,7.0200014
9465,9465,54.4625,58.495834,24.615835,13.185419
71227,71227,54.004166,54.604168,24.671669,12.991669
54833,54833,39.541668,5.2541666,20.073336,10.249167
65083,65083,48.983334,14.841666,20.568335,6.950835
133807,133807,109.74167,114.50833,24.612501,16.030834
143660,143660,102.35833,113.245834,22.049585,11.845836
142416,142416,81.5875,21.558332,20.064585,8.787502
142609,142609,36.379166,8.166667,21.949585,9.805835
35027,35027,154.70833,193.28334,29.540003,19.81667
10421,10421,55.529167,58.754166,34.28042,22.165419
121557,121557,61.033333,48.329166,20.152918,9.322501
96640,96640,41.716667,7.6041665,21.359167,8.716669
139632,139632,129.45416,142.32083,24.93417,15.289168
59374,59374,60.108334,38.1625,20.383753,8.087502
112968,112968,74.995834,53.404167,23.620836,12.995419
13714,13714,88.01667,80.916664,22.774586,13.5770855
99768,99768,82.8375,69.40833,25.8875,14.500418
145757,145757,33.9375,8.920834,22.795835,11.315836
135407,135407,86.38333,110.433334,21.872084,12.710002
49748,49748,73.104164,64.316666,20.094584,7.452085
125141,125141,74.995834,53.404167,23.620836,12.995419
119449,119449,64.32917,61.154167,20.262503,9.397919
60696,60696,58.595833,101.64167,21.715418,8.950419
84975,84975,111.29583,111.35833,24.586668,14.241252
139494,139494,85.1375,137.0,22.030834,12.470836
33236,33236,69.20417,49.9,17.758753,6.3212514
51065,51065,82.42083,58.216667,22.919586,11.555835
20797,20797,72.21667,21.441668,20.295834,9.363336
39010,39010,46.770832,27.995832,19.85042,7.592918
53749,53749,75.629166,54.295834,21.308336,12.194585
58346,58346,87.375,67.5375,23.012085,12.175418
4758,4758,92.2,106.7125,22.349169,13.176251
66153,66153,88.80417,61.525,20.62542,10.927918
12729,12729,38.041668,11.229167,22.136253,11.680835
130453,130453,74.995834,53.404167,23.620836,12.995419
142720,142720,57.933334,63.6125,19.610836,8.602502
128384,128384,43.208332,22.441668,19.314169,8.7775
92984,92984,74.64167,50.645832,21.583336,11.8029175
83221,83221,81.15833,85.325,23.75542,13.087919
62715,62715,54.4625,58.495834,24.615835,13.185419
105374,105374,89.620834,93.70417,22.275002,12.024585
104102,104102,28.954166,2.8541667,22.200836,10.723751
7679,7679,54.083332,43.658333,18.260834,6.8737516
65766,65766,93.6875,77.5375,22.940002,12.382502
75634,75634,114.5375,140.84166,24.230001,13.528335
35,35,86.308334,134.92917,22.03167,12.707087
35021,35021,94.35,133.16667,26.04917,15.132085
127462,127462,74.995834,53.404167,23.620836,12.995419
76265,76265,65.691666,42.304165,21.395002,8.665418
94610,94610,92.02917,73.19583,22.524588,11.775835
89321,89321,74.95417,48.1,23.513334,11.937085
41542,41542,40.3375,5.7458334,20.455,10.552085
79784,79784,123.64167,135.3625,25.384167,15.446252
107107,107107,71.4,58.529167,22.67417,10.113336
131827,131827,61.554165,70.0875,20.015003,9.892085
111027,111027,83.4,65.15833,25.954586,14.728751
122314,122314,82.1625,119.63333,19.987085,8.723336
29932,29932,96.05417,78.375,23.283335,12.732085
56294,56294,100.729164,135.12083,23.390837,13.622086
82479,82479,74.995834,53.404167,23.620836,12.995419
91230,91230,100.379166,84.083336,23.179167,13.059585
87416,87416,53.608334,16.233334,20.706255,6.887084
110128,110128,66.95,41.5625,21.139168,12.120835
86967,86967,100.933334,84.5375,22.880419,13.026669
88430,88430,39.4875,16.483334,22.069584,9.253335
77001,77001,42.229168,13.7875,18.766253,5.636668
121934,121934,42.958332,8.9375,20.450834,10.410002
119654,119654,98.49167,130.30833,23.403751,13.586668
96310,96310,45.279167,12.058333,21.279585,8.791668
60002,60002,100.32917,84.916664,23.27375,13.620419
116246,116246,64.8375,32.145832,24.19167,11.745835
145441,145441,62.6,57.154167,17.869585,6.504585
45965,45965,87.729164,120.92917,26.413336,14.348753
126649,126649,69.175,33.291668,19.536251,6.5033345
111726,111726,184.84584,317.74167,27.814585,18.79167
25283,25283,108.90833,220.75417,26.800005,16.525835
119205,119205,74.995834,53.404167,23.620836,12.995419
120760,120760,92.90417,114.29583,24.101254,13.407918
96702,96702,38.145832,6.383333,21.788752,9.2212515
136769,136769,57.129166,26.016666,25.177502,11.611251
135614,135614,74.995834,53.404167,23.620836,12.995419
110489,110489,54.304165,19.8375,25.11167,11.42042
84904,84904,75.245834,65.7,22.889585,12.040003
31192,31192,52.4,37.429165,18.302086,5.5566683
95856,95856,97.15833,84.175,22.894169,13.635836
24511,24511,93.6875,77.5375,22.940002,12.382502
117034,117034,52.65,16.954166,21.23042,7.2670846
30562,30562,56.170834,29.95,20.760836,10.137502
4819,4819,51.145832,17.420834,22.10417,7.4566674
132002,132002,43.779167,10.670834,20.283335,9.665418
80704,80704,100.57917,113.3,21.505835,11.097502
27841,27841,55.4125,59.841667,24.416668,13.272084
104267,104267,34.304165,6.9416666,21.916254,10.6916685
139546,139546,70.916664,53.933334,23.352917,12.362085
125697,125697,71.004166,62.683334,24.28167,12.563336
49092,49092,65.59583,52.645832,17.580835,7.380835
1866,1866,36.420834,11.991667,22.314169,9.181668
7612,7612,72.583336,52.016666,22.053751,9.324585
124063,124063,74.995834,53.404167,23.620836,12.995419
118860,118860,65.3375,66.15,19.582918,7.500418
99638,99638,88.4125,141.9375,18.62375,8.342085
132211,132211,23.791666,0.7583333,23.260836,9.002917
66970,66970,119.00833,133.3375,24.78292,11.778751
92636,92636,74.995834,53.404167,23.620836,12.995419
67283,67283,85.520836,68.0,23.151669,12.144169
75506,75506,48.216667,25.0375,19.325418,8.128752
145976,145976,61.583332,21.345833,21.506252,9.640417
130934,130934,74.995834,53.404167,23.620836,12.995419
49258,49258,113.98333,115.65,24.560835,14.281252
82696,82696,87.25,73.39167,23.59167,10.706669
111970,111970,86.308334,134.92917,22.03167,12.707087
104187,104187,30.133333,4.05,22.331251,10.775834
96732,96732,30.441668,7.233333,23.330835,11.168335
145635,145635,43.729168,29.420834,20.712086,12.062085
94998,94998,126.20417,127.7625,24.582502,14.236253
99245,99245,97.30417,77.72083,23.370419,12.918752
106657,106657,89.1125,96.316666,22.746668,12.400418
32533,32533,40.970833,19.291666,22.812504,9.293751
120441,120441,72.725,66.1625,19.725002,7.6695848
40098,40098,75.833336,138.26666,21.680838,12.538335
43807,43807,67.42917,69.291664,20.442503,9.083753
94101,94101,47.4625,21.370832,18.979586,7.0137506
74317,74317,113.9375,115.075,22.204168,10.307085
23969,23969,94.35,133.16667,26.04917,15.132085
102022,102022,65.36667,33.145832,20.528751,6.7562513
74801,74801,69.745834,84.725,19.051668,10.205418
111326,111326,84.941666,66.75833,23.271667,12.752918
142928,142928,51.3625,18.3,21.687502,10.463751
97215,97215,53.3,16.575,20.87167,8.751668
39314,39314,101.1375,84.291664,23.290834,13.450835
143513,143513,52.425,14.308333,25.568335,11.101668
21318,21318,90.45,60.866665,20.892086,8.704167
95232,95232,74.995834,53.404167,23.620836,12.995419
136705,136705,69.583336,64.29583,21.19042,9.177918
45990,45990,55.4125,59.841667,24.416668,13.272084
28098,28098,93.6875,77.5375,22.940002,12.382502
28297,28297,55.4125,59.841667,24.416668,13.272084
119867,119867,79.875,80.6625,23.622087,13.006252
61784,61784,88.73333,97.54583,22.749584,12.572084
110350,110350,65.833336,38.266666,20.485836,7.5541677
14786,14786,85.46667,88.254166,23.584587,13.510001
104423,104423,62.408333,82.73333,19.034586,9.9608345
135817,135817,81.0125,74.73333,26.734167,16.865002
142203,142203,63.116665,37.579166,21.315002,10.725834
86567,86567,98.09583,84.775,23.009169,13.432085
129501,129501,64.38333,58.8875,20.488752,10.059585
129711,129711,97.17083,123.729164,23.744585,13.388334
71013,71013,55.4125,59.841667,24.416668,13.272084
145500,145500,56.104168,44.379166,20.112085,10.224585
92352,92352,92.26667,127.05417,22.165419,12.926251
61209,61209,84.4875,75.395836,25.44042,13.117503
24193,24193,55.4125,59.841667,24.416668,13.272084
